article_id,article_title,article_date,sentence,category,voice,annotator
4305,Hostage's father marks 'the fifth Friday without my son',2023-11-10, Her  husband  was  shot  dead  in  their  safe  room  although  her  son  and  his  family  survived. ,israel,PASSIVE,jan
1565,Horror on a family WhatsApp group.,2023-10-09," She  said  it  was  “like  a  Holocaust  here  –  they  are  killing  everyone,”  says  Ido. ",israel,ACTIVE,jan
3748,Yahel was funny all the time - relative of killed British teenager.,2023-10-17, Yahel  was  funny  all  the  time  -  relative  of  killed  British  teenager. ,israel,,jan
3748,Yahel was funny all the time - relative of killed British teenager.,2023-10-17," As  we've  just  reported,  Yahel,  a  13-year-old  British  girl  who  had  been  missing  after  Hamas  gunmen  rampaged  through  Kibbutz  Be'eri,  has  now  been  confirmed  dead  by  her  family. ",israel,,jan
3748,Yahel was funny all the time - relative of killed British teenager.,2023-10-17, Dozens  of  countries  have  reported  people  killed  and  missing  in  the  attack. ,israel,ACTIVE,jan
3748,Yahel was funny all the time - relative of killed British teenager.,2023-10-17," On  Monday,  UK  Prime  Minister  Rishi  Sunak  said  six  British  citizens  had  been  killed,  and  a  further  10  were  missing. ",israel,PASSIVE,jan
3195,Palestinian woman says Israeli troops ordered 800 displaced people out of clinic.,2023-11-13, Doctors  have  said  that  patients  had  died  because  of  power  cuts  caused  by  a  lack  of  fuel. ,palestine,ACTIVE,jan
3804,Hamas general intelligence head 'assassinated' - Israeli military.,2023-10-16, Hamas  general  intelligence  head  'assassinated'  -  Israeli  military. ,palestine,ACTIVE,jan
3804,Hamas general intelligence head 'assassinated' - Israeli military.,2023-10-16, The  Israeli  Air  Force  has  said  on  social  media  that  an  airstrike  has  killed  the  general  intelligence  head  of  Hamas. ,palestine,ACTIVE,jan
229,The latest figures from Gaza.,2023-10-12," Here's  a  recap  of  the  key  figures  following  overnight  Israeli  strikes:  More  than  1,200  people  have  been  killed  in  Gaza  since  Israel  launched  its  air  strikes  on  Saturday,  according  to  the  Palestinian  Health  Ministry. ",palestine,PASSIVE,jan
1053,Israel raises questions about how pause would work.,2023-11-05,  One  of  Israel’s  main  concerns  is  the  fate  of  around  240  hostages  –  Israelis  and  foreigners  –  still  being  held  in  Gaza  (although  Hamas  claims  that  as  many  as  60  have  already  been  killed  in  Israeli  airstrikes). ,israel,PASSIVE,jan
1432,A day of turmoil in Gaza.,2023-10-13," Hamas  fighters  kidnapped  at  least  150  people  and  took  them  into  Gaza  during  attacks  on  Israel  a  week  ago  which  killed  1,300  people. ",israel,ACTIVE,jan
1432,A day of turmoil in Gaza.,2023-10-13," 1,900  people  have  been  killed  in  Gaza  since  Israel  launched  retaliatory  air  strikes,  authorities  say. ",palestine,PASSIVE,jan
2172,IDF gives more details about attack on Jabalia.,2023-10-31, Conricus  said  “multiple  dozens”  of  Hamas  fighters  had  been  killed  in  a  “vast  underground  tunnel  complex”  from  where  Biari  was  directing  operations. ,palestine,PASSIVE,jan
1386,Video shows civilian convoy with more than 30 people near to strike.,2023-10-14," We  have  verified  a  video  of  a  Palestinian  convoy  fleeing  northern  Gaza,  filmed  close  to  a  location  where  a  strike  killed  at  least  12  people,  including  young  children  . ",palestine,ACTIVE,jan
682,Gaza network overwhelmed as people try desperately to call loved-ones.,2023-10-29," I  just  learned  that  my  mother-in-law  and  most  of  my  wife’s  family  were  killed  in  an  Israeli  raid  yesterday,  and  others  are  still  under  the  rubble.  ”",palestine,PASSIVE,jan
2033,Banks and weapons sites targeted in Gaza - Israeli military.,2023-10-08," Palestinian  officials  say  256  civilians  have  been  killed  by  the  Israeli  strikes,  with  almost  1,800  people  wounded. ",palestine,PASSIVE,jan
2946,UN resolution also calls for unconditional release of hostages.,2023-10-27," The  resolution  makes  no  specific  mention  of  Hamas's  attacks  of  7  October,  which  killed  1,400  people. ",israel,ACTIVE,jan
3741,Many killed in southern Gaza were refugees from north.,2023-10-17, Many  killed  in  southern  Gaza  were  refugees  from  north. ,palestine,ACTIVE,jan
3741,Many killed in southern Gaza were refugees from north.,2023-10-17, The  local  authority  here  said  Israel  killed  more  than  100  people  in  three  air  strikes. ,palestine,ACTIVE,jan
1019,Hospital boss says about 200 people killed overnight in Gaza.,2023-11-06, Hospital  boss  says  about  200  people  killed  overnight  in  Gaza. ,palestine,ACTIVE,jan
1019,Hospital boss says about 200 people killed overnight in Gaza.,2023-11-06," After  communications  resumed  this  morning,  I  spoke  to  the  director  of  Gaza  City's  Al-Shifa  hospital,  who  said  about  200  people  were  killed  in  strikes  overnight. ",palestine,PASSIVE,jan
342,"300,000 reservists near border as Israel warns of more fighting in Gaza.",2023-10-11," They  are  ""close  to  the  Gaza  Strip  getting  ready  to  execute  the  mission  that  we  have  been  given  by  the  Israeli  government  -  and  that  is  to  make  sure  that  Hamas  at  the  end  of  this  war  won't  have  any  military  capabilities  by  which  they  can  threaten  or  kill  Israeli  civilians""  The  death  toll  in  Israel  has  risen  to  1,200  -  ""the  overwhelming  majority  of  them  civilians"". ",israel,ACTIVE,jan
1586,Number of people killed in Israel rises to 900.,2023-10-09, Number  of  people  killed  in  Israel  rises  to  900. ,israel,,jan
1586,Number of people killed in Israel rises to 900.,2023-10-09, An  Israeli  embassy  spokesperson  has  told  US  News  network  CBS  that  the  number  of  people  killed  in  the  attacks  on  Israel  is  now  900. ,israel,ACTIVE,jan
4293,'Inevitable' civilians trapped in hospitals will be caught up in fighting.,2023-11-10," In  such  volatile  circumstances,  it  seems  inevitable  that  more  civilians  will  be  caught  up  in  the  violence  and  that  more  of  them  will  die. ",palestine,ACTIVE,jan
2652,Hamas says 55 people killed overnight in Gaza.,2023-10-22, Hamas  says  55  people  killed  overnight  in  Gaza. ,palestine,ACTIVE,jan
2652,Hamas says 55 people killed overnight in Gaza.,2023-10-22," Hamas  says  at  least  55  people  have  been  killed  in  overnight  air  raids  in  Gaza,  according  to  the  news  agency  AFP. ",palestine,PASSIVE,jan
1073,Israel says pause in fighting must include progress on hostage release.,2023-11-05, Regev  was  also  asked  by  BBC  correspondent  Lyse  Doucet  about  Hamas’s  claim  that  60  hostages  had  been  killed  by  Israeli  strikes  on  Gaza. ,israel,PASSIVE,jan
1073,Israel says pause in fighting must include progress on hostage release.,2023-11-05," “They  want  us  to  stop  hitting  them,  and  so  they  are  telling  us  we  are  killing  our  own  people. ",israel,ACTIVE,jan
4082,"At least 22 journalists killed, says campaign group.",2023-10-21," At  least  22  journalists  killed,  says  campaign  group. ",both,ACTIVE,jan
4082,"At least 22 journalists killed, says campaign group.",2023-10-21," At  least  22  journalists  have  been  killed  since  fighting  between  Israel  and  Hamas  broke  out  on  7  October,  according  to  the  Committee  to  Protect  Journalists. ",both,PASSIVE,jan
3032,"Hamas publishes names of 7,000 people it says have been killed in Gaza.",2023-10-26," Hamas  publishes  names  of  7,000  people  it  says  have  been  killed  in  Gaza. ",palestine,PASSIVE,jan
3032,"Hamas publishes names of 7,000 people it says have been killed in Gaza.",2023-10-26," The  Hamas-run  ministry  of  health  in  Gaza  has  published  a  detailed  list  of  7,028  people  it  says  have  been  killed  since  Israel’s  bombardment  of  the  Gaza  Strip  began  on  7  October. ",palestine,PASSIVE,jan
3032,"Hamas publishes names of 7,000 people it says have been killed in Gaza.",2023-10-26," It  says  that  2,665  children  have  been  killed. ",palestine,PASSIVE,jan
3032,"Hamas publishes names of 7,000 people it says have been killed in Gaza.",2023-10-26," There  are  three  days  when  the  number  of  people  killed  exceeded  600,  with  the  most  number  of  people  killed  in  a  single  day  (24  October)  currently  standing  at  756. ",palestine,ACTIVE,jan
1200,"I have a heavy heart about what I left in Gaza, British doctor says.",2023-11-03," ""One  morning  we  woke  up  to  screams  from  one  of  the  families  in  the  rooms  next  to  us,  they  received  a  message  saying  their  daughter  had  been  killed  by  an  airstrike  in  Gaza. ",palestine,PASSIVE,jan
2734,"'No-one should be held hostage, they are all innocent'",2023-11-19," Dror’s  wife,  Marcelle  Frailich  Kaplun,  was  killed  in  the  attacks,  and  Maayan  has  seen  a  video  of  her  father  being  taken  away  by  Hamas  gunmen. ",israel,PASSIVE,jan
2734,"'No-one should be held hostage, they are all innocent'",2023-11-19," ""  Dror  Kaplun  with  his  wife,  Marcelle,  who  was  killed  in  the  Hamas  attacks. ",israel,PASSIVE,jan
4340,Humanitarian pauses and armed faction releases hostage video.,2023-11-09," There  have  also  been  clashes  in  the  West  Bank,  with  14  Palestinians  reported  killed  in  an  Israeli  raid  on  the  Jenin  refugee  camp,  according  to  the  Palestinian  health  ministry. ",palestine,PASSIVE,jan
3154,Palestinians killed in West Bank town- reports.,2023-11-14, Palestinians  killed  in  West  Bank  town-  reports. ,palestine,ACTIVE,jan
3154,Palestinians killed in West Bank town- reports.,2023-11-14, There  have  been  multiple  reports  of  Palestinians  killed  in  the  occupied  West  Bank  town  of  Tulkarm  in  the  past  hours. ,palestine,,jan
3154,Palestinians killed in West Bank town- reports.,2023-11-14," At  least  three  people  were  killed  in  an  Israeli  drone  strike  early  Tuesday  morning,  Palestinian  news  agency  Wafa  reported. ",palestine,PASSIVE,jan
3154,Palestinians killed in West Bank town- reports.,2023-11-14," Meanwhile,  another  five  were  killed  during  an  Israeli  military  operation  around  the  city,  AFP  reported  citing  a  director  of  a  local  hospital  where  the  deaths  were  recorded. ",palestine,PASSIVE,jan
3316,Israel's tense relationship with the UN.,2023-11-07," But  what  its  aid  agencies  want  most  right  now  is  access  to  Gaza,  where  thousands  of  civilians  are  hungry,  thirsty,  and  homeless  -  and  where,  the  WHO  said  today,  160  children  are  being  killed  every  day. ",palestine,PASSIVE,jan
1332,"Gaza death toll reaches 2,300 - health ministry.",2023-10-15," The  number  of  people  killed  in  Gaza  has  climbed  above  2,300,  according  to  authorities  there. ",palestine,,jan
1332,"Gaza death toll reaches 2,300 - health ministry.",2023-10-15," In  total,  2,329  Palestinians  have  been  killed  and  9,714  have  been  injured,  according  to  the  health  ministry. ",palestine,PASSIVE,jan
1332,"Gaza death toll reaches 2,300 - health ministry.",2023-10-15," More  than  1,300  people  have  been  killed  in  Israel. ",israel,PASSIVE,jan
1652,"Recap: We are still fighting, says IDF.",2023-10-09," Around  1,100  people  have  been  confirmed  dead  in  Israel  and  Gaza  since  Saturday's  attacks  began. ",both,,jan
1961,'My friend was a very good person. His name was Lior Waitzman',2023-10-08," Lior  Waitzman  was  shot  dead  by  gunmen  outside  of  Sderot  on  Saturday  morning,  his  friend  says. ",israel,PASSIVE,jan
4238,What's the latest?,2023-10-13," Relatives  continue  to  mourn  the  more  than  1,300  people  killed. ",israel,ACTIVE,jan
2639,Gazans mourn beside lines of shrouded bodies in hospital courtyard.,2023-10-22, We  reported  earlier  on  photos  showing  the  bodies  of  dead  children  at  Al  Aqsa  hospital  in  central  Gaza  . ,palestine,,jan
2639,Gazans mourn beside lines of shrouded bodies in hospital courtyard.,2023-10-22," As  with  the  photos  of  the  children,  we  do  not  know  when  or  where  people  in  these  photos  died. ",palestine,ACTIVE,jan
577,IDF says it has found Hamas weapons and equipment in Al-Shifa hospital.,2023-11-15," It  adds  that  as  the  soldiers  entered  the  hospital  complex,  they  engaged  with  a  number  Hamas  members  and  killed  them,  without  elaborating. ",palestine,ACTIVE,jan
4181,What's been happening?,2023-10-19," The  commissioner-general  of  UN  relief  agency  UNRWA  tells  BBC  News  that  the  Middle  East  is  on  the  ""edge  of  an  abyss""  and  he  fears  ""the  world  is  now  losing  its  humanity""  Violence  in  the  West  Bank:  The  Palestinian  ministry  of  health  says  six  people  have  been  killed  in  clashes  with  the  Israeli  military  in  Nur  Shams  refugee  in  the  occupied  West  Bank  -  the  military  says  it  used  an  aircraft  to  strike  a  ""terrorist  squad""  T-E-X-T-E-N-D. ",palestine,PASSIVE,jan
1017,People use donkeys to move dead bodies in Gaza as they can't phone ambulances.,2023-11-06, People  use  donkeys  to  move  dead  bodies  in  Gaza  as  they  can't  phone  ambulances. ,palestine,,jan
1017,People use donkeys to move dead bodies in Gaza as they can't phone ambulances.,2023-11-06, The  director  of  Al-Shifa  hospital  in  Gaza  City  says  people  were  carrying  dead  bodies  by  donkeys  and  in  their  own  cars  because  communication  was  cut  and  they  couldn't  reach  ambulance  services. ,palestine,,jan
4245,Fear and suspicion grows in Jerusalem.,2023-10-13," Amid  growing  tension  on  Tuesday,  two  young  Palestinians  were  shot  dead  by  Israeli  forces  in  the  neighbourhood  of  Silwan,  which  borders  the  Old  City  and  its  holy  sites;  police  said  they  were  killed  for  throwing  firecrackers  and  stones. ",palestine,PASSIVE,jan
4245,Fear and suspicion grows in Jerusalem.,2023-10-13, Palestinians  are  watching  the  siege  on  Gaza  and  the  growing  number  of  civilians  killed  in  the  Israeli  bombardment. ,palestine,ACTIVE,jan
4216,Death toll from protest clashes rises to 11 in the West Bank.,2023-10-13, The  Palestinian  Health  Ministry  says  11  people  have  been  shot  dead  by  Israeli  soldiers  during  confrontations  in  the  West  Bank. ,palestine,PASSIVE,jan
1998,Israeli air strikes on Gaza continue.,2023-10-08," ""  Health  authorities  in  Gaza  say  313  people  have  been  killed  in  the  air  strikes,  with  almost  2,000  wounded. ",palestine,PASSIVE,jan
3831,In pictures: Latest images as Gaza bombardment continues.,2023-10-16," Palestinian  health  officials  say  more  than  2,700  people  have  been  killed  since  the  airstrikes  began. ",palestine,PASSIVE,jan
2195,Video shows large crater after Jabalia blast.,2023-10-31, A  huge  explosion  at  the  Jabalia  refugee  camp  in  northern  Gaza  has  reportedly  killed  dozens. ,palestine,ACTIVE,jan
162,What's been happening today.,2023-10-12," It's  just  after  21:00  local  time  in  Israel  and  time  to  take  a  look  at  the  latest  developments  from  today:  US  Secretary  of  State  Antony  Blinken,  on  a  visit  to  Israel,  described  seeing  photos  of  'a  baby  riddled  with  bullets,  soldiers  beheaded  and  young  people  burnt  alive'  by  Hamas. ",israel,,jan
162,What's been happening today.,2023-10-12," The  number  of  Israelis  killed  by  Hamas  has  risen  to  1,300  ,  with  at  least  150  hostages  taken  into  the  Gaza. ",israel,ACTIVE,jan
162,What's been happening today.,2023-10-12," More  than  1,400  people  have  been  killed  in  Gaza  since  Israel  launched  retaliatory  air  strikes,  with  338,000  displaced. ",palestine,PASSIVE,jan
552,"Four wounded after gunmen attack checkpoint near Jerusalem, Israeli police say.",2023-11-16," The  police  added  that  officers  had  shot  and  ""neutralised""  a  suspect  in  the  attack  at  the  Tunnels  checkpoint  between  Jerusalem  and  the  occupied  West  Bank  city  of  Bethlehem. ",palestine,ACTIVE,jan
349,The last few hours in Israel and Gaza.,2023-10-11," The  overall  death  toll  has  climbed  to  2,100,  with  the  death  toll  in  Israel  rising  to  1,200  while  officials  in  Gaza  say  900  people  have  died. ",both,ACTIVE,jan
4400,Israel military says it has destroyed 130 Hamas tunnels in Gaza.,2023-11-09," Israel  began  striking  Gaza  after  the  Hamas  attacks  on  7  October,  which  saw  1,400  people  killed  and  more  than  200  taken  hostage. ",israel,ACTIVE,jan
4400,Israel military says it has destroyed 130 Hamas tunnels in Gaza.,2023-11-09, The  IDF  also  confirmed  the  death  of  one  more  soldier  taking  the  number  of  soldiers  killed  in  the  ground  offensive  to  31. ,israel,ACTIVE,jan
4400,Israel military says it has destroyed 130 Hamas tunnels in Gaza.,2023-11-09," The  Hamas-run  health  ministry  says  the  number  of  people  killed  in  Gaza  has  risen  to  10,569  since  Israel's  retaliatory  strikes  began. ",palestine,,jan
1290,In pictures: Israel continues air strikes after Hamas attacks.,2023-10-15," As  we  have  been  reporting,  air,  land  and  sea  operations  are  expected  in  retaliation  for  the  attacks  by  Hamas  on  Israel  last  weekend,  which  killed  1,300  people. ",israel,ACTIVE,jan
1290,In pictures: Israel continues air strikes after Hamas attacks.,2023-10-15," More  than  2,000  Palestinians  have  been  killed  by  Israeli  air  strikes  in  the  past  week. ",palestine,PASSIVE,jan
1290,In pictures: Israel continues air strikes after Hamas attacks.,2023-10-15, Family  members  and  relatives  mourn  at  the  funeral  of  Antonio  Macias  who  was  killed  during  the  Hamas  attack  on  a  music  festival  near  Raim  last  weekend. ,israel,PASSIVE,jan
3047,'Every night is worse than the night before',2023-10-26," ""It's  a  very  difficult  situation,  they're  killing  people  every  minute,  they  are  destroying  homes  while  people  inside,  they  struck  the  building,  they  kill  everybody  and  that's  a  situation.  """,palestine,ACTIVE,jan
2265,Family with missing 'three generations' represented at conference.,2023-10-30," Alon  goes  to  say  the  family  “disappeared  completely”,  saying  the  father  was  murdered  and  four  other  members  of  the  family  are  hostages. ",israel,PASSIVE,jan
2265,Family with missing 'three generations' represented at conference.,2023-10-30, He  says  three  generations  of  the  family  in  question  were  either  kidnapped  or  murdered  -  meaning  there  is  no-one  else  to  speak  for  them. ,israel,,jan
157,Macron: We are doing everything we can to bring back French citizens.,2023-10-12, Another  13  French  citizens  were  killed  in  the  attack. ,israel,PASSIVE,jan
2032,Hamas leaders' homes among 150 targets struck in Israeli attacks.,2023-10-08," Twenty-four  Palestinians,  including  two  women  and  four  children,  have  been  killed  since  midnight  (21:00  GMT),  the  source  said. ",palestine,PASSIVE,jan
2032,Hamas leaders' homes among 150 targets struck in Israeli attacks.,2023-10-08," More  than  250  civilians  have  been  killed  in  total,  according  to  Palestinian  officials. ",palestine,PASSIVE,jan
1276,Khan Younis is on its knees - with a million mouths to feed.,2023-10-15," For  many,  the  threat  of  Israel's  bombs  and  impending  invasion  -  which  comes  after  gunmen  from  Gaza  killed  1,300  in  Israel  -  cancels  out  Hamas's  order  to  stay  put. ",israel,,jan
3136,Recap of the last few hours.,2023-11-14," Meanwhile,  the  head  of  a  local  hospital  says  seven  Palestinians  have  been  killed  in  the  West  Bank  ’s  Tulkarem  refugee  camp  following  clashes  with  the  IDF. ",palestine,PASSIVE,jan
623,A summary of what's happened so far.,2023-11-15," The  US  has  also  in  the  past  hour  given  its  first  comments  on  the  raid  on  Al-Shifa,  saying  it  did  not  ""want  to  see  a  firefight  in  a  hospital  where  innocent  people. . .  are  caught  in  the  crossfire""  Israel  began  striking  Gaza  after  the  Hamas  attacks  on  7  October,  which  saw  1,200  people  killed  and  more  than  200  taken  hostage. ",israel,ACTIVE,jan
623,A summary of what's happened so far.,2023-11-15," The  Hamas-run  health  ministry  says  more  than  11,000  people  have  been  killed  in  Gaza  since  -  of  whom  more  than  4,500  were  children. ",palestine,PASSIVE,jan
1987,British man serving in Israeli army killed.,2023-10-08, British  man  serving  in  Israeli  army  killed. ,israel,ACTIVE,jan
1987,British man serving in Israeli army killed.,2023-10-08," A  British  man  serving  with  the  Israeli  army  has  been  killed  in  an  attack  by  Hamas  militants,  his  family  says. ",israel,PASSIVE,jan
1987,British man serving in Israeli army killed.,2023-10-08," Nathanel  Young,  20,  had  been  serving  with  the  Israeli  Defence  Services  when  he  was  killed  on  the  Gaza  border. ",israel,PASSIVE,jan
2885,Israel's military losses a sign of what may lie ahead.,2023-11-01," After  Israel's  strike  on  the  Jabalia  refugee  camp  yesterday,  the  issue  is  whether  or  not  it  was  worth  the  price  -  the  price  being  scores  of  dead  Palestinians. ",palestine,,jan
2885,Israel's military losses a sign of what may lie ahead.,2023-11-01, Around  120  of  them  were  either  dead  on  arrival  or  died  subsequently  very  quickly. ,palestine,,jan
1662,Here's the latest from Israel and Gaza.,2023-10-09," If  you  are  just  joining  us,  here's  the  latest:  More  than  1,100  people  have  been  killed  on  both  sides  after  a  massive  attack  by  Hamas  that  started  early  Saturday. ",both,PASSIVE,jan
1662,Here's the latest from Israel and Gaza.,2023-10-09, Several  other  nations  have  said  their  own  citizens  have  been  killed  or  abducted  by  Hamas. ,israel,PASSIVE,jan
1662,Here's the latest from Israel and Gaza.,2023-10-09," More  than  1,100  are  dead  on  both  sides  following  Hamas'  surprise  attack  and  Israel's  repsonse. ",both,ACTIVE,jan
2848,Images show toll of conflict on civilians.,2023-11-01," At  least  8,525  Palestinians,  including  3,542  children,  were  killed  in  Israeli  strikes  on  Gaza  since  7  October,  the  Gaza  health  ministry  says. ",palestine,PASSIVE,jan
2848,Images show toll of conflict on civilians.,2023-11-01, Health  officials  said  they  had  received  15  bodies  of  Palestinians  killed  in  Israeli  strikes  overnight  in  Khan  Younis. ,palestine,ACTIVE,jan
2553,UK to give a further £20m humanitarian aid to Gaza.,2023-10-23," In  addition  to  paying  tribute  to  those  killed  in  Israel,  the  UK  prime  minister  says  Palestinians  are  also  suffering,  calling  them  ""victims  of  Hamas""  -  whose  fate  he  discussed  with  various  Middle  Eastern  leaders. ",israel,,jan
4309,UN agency says war creating 'new generation of violence',2023-11-10," Israel's  retaliatory  offensive  in  Gaza  following  the  Hamas  attacks  on  7  October  which  killed  1,400  people  in  Israel,  has  resulted  in  more  than  10,800  people  being  killed  in  Gaza,  according  to  the  Hamas-run  health  ministry. ",both,ACTIVE,jan
1615,Israel imposes complete closure of West Bank.,2023-10-09,  Four  Palestinians  were  shot  dead  by  Israeli  soldiers  at  Qalandiya  checkpoint  in  Ramallah  last  night. ,palestine,PASSIVE,jan
1615,Israel imposes complete closure of West Bank.,2023-10-09," In  Hebron,  a  man  was  killed  apparently  trying  to  ram  Israeli  forces  with  a  bulldozer. ",palestine,PASSIVE,jan
261,Irish-Israeli woman missing after music festival attack confirmed dead.,2023-10-11, Irish-Israeli  woman  missing  after  music  festival  attack  confirmed  dead. ,israel,,jan
261,Irish-Israeli woman missing after music festival attack confirmed dead.,2023-10-11," Irish-Israeli  woman  Kim  Damti,  who  had  been  missing  in  Israel  since  Saturday's  attacks  by  Hamas  ,  has  been  confirmed  dead. ",israel,,jan
3428,"'Several dozen', not hundreds, killed in hospital blast - Israel.",2023-10-19," 'Several  dozen',  not  hundreds,  killed  in  hospital  blast  -  Israel. ",palestine,,jan
3428,"'Several dozen', not hundreds, killed in hospital blast - Israel.",2023-10-19," On  Wednesday  afternoon,  a  day  after  the  blast  at  the  hospital,  Palestinian  health  authorities  said  471  people  had  been  killed. ",palestine,PASSIVE,jan
3142,IDF confirms death of 19-year-old Israeli captive.,2023-11-14, Hamas  claimed  that  Mariciano  was  killed  in  an  Israeli  air  strike. ,palestine,PASSIVE,jan
3131,Israel festival attack survivor says she saw Hamas rape woman.,2023-11-14, At  least  260  people  were  killed  when  Hamas  gunmen  fired  rockets  and  then  stormed  the  festival  in  the  early  hours  of  the  morning. ,israel,PASSIVE,jan
3131,Israel festival attack survivor says she saw Hamas rape woman.,2023-11-14," The  woman  described  seeing  Hamas  fighters  mutilate  a  woman  while  raping  her,  and  said  that  one  of  her  attackers  then  shot  her  in  the  head  as  he  continued  to  rape  her. ",israel,ACTIVE,jan
3131,Israel festival attack survivor says she saw Hamas rape woman.,2023-11-14," DNA  was  taken  from  bodies  arriving  at  the  main  army  base  for  identification,  but  police  say  the  main  focus  initially  was  on  identifying  the  dead,  and  informing  families. ",israel,,jan
1637,Watch: What happened at the Supernova festival.,2023-10-09, At  least  260  people  were  killed  at  the  festival  in  Israel  on  Saturday. ,israel,PASSIVE,jan
3520,Hamas hostage-taking beyond comprehension - Biden.,2023-10-18," He  says  is  ""not  hyperbole""  to  say  they  ""slaughtered""  1,300  people,  including  31  Americans. ",israel,ACTIVE,jan
3024,Russia says Hamas delegation has arrived in Moscow.,2023-10-26," Russia  does  have  a  stake  in  the  war,  with  19  Russian-Israelis  killed  since  the  Hamas  attacks  and  others  held  hostage  or  missing  in  Gaza. ",israel,,jan
344,Number killed in Gaza rises to 950 - health ministry.,2023-10-11, Number  killed  in  Gaza  rises  to  950  -  health  ministry. ,palestine,,jan
344,Number killed in Gaza rises to 950 - health ministry.,2023-10-11," At  least  950  people  have  been  killed  in  the  Gaza  Strip  since  Israel  launched  its  air  strikes  on  Saturday,  the  Palestinian  Health  Ministry  says. ",palestine,PASSIVE,jan
2480,In pictures: Aftermath of strike in Rafah.,2023-11-17," Wafa,  the  official  Palestinian  news  agency,  has  today  reported  that  a  number  of  people  were  killed  and  others  injured. ",palestine,PASSIVE,jan
351,"US, Israel and Egypt discussing 'safe passage' for Gazans.",2023-10-11," Gaza's  Health  Ministry  said  at  least  900  Palestinians  have  been  killed  and  up  to  4,600  wounded  since  Saturday. ",palestine,PASSIVE,jan
2367,Palestinian officials say man killed overnight in West Bank.,2023-11-12, Palestinian  officials  say  man  killed  overnight  in  West  Bank. ,palestine,,jan
2367,Palestinian officials say man killed overnight in West Bank.,2023-11-12, The  Palestinian  health  ministry  says  a  man  has  been  killed  by  Israeli  forces  in  the  West  Bank  in  the  early  hours  of  this  morning. ,palestine,PASSIVE,jan
2367,Palestinian officials say man killed overnight in West Bank.,2023-11-12," The  34-year-old  was  shot  in  the  town  of  Burqa,  the  Palestinian  Authority-run  ministry  said. ",palestine,PASSIVE,jan
2367,Palestinian officials say man killed overnight in West Bank.,2023-11-12," Another  three  Palestinians  were  killed  by  Israeli  forces  yesterday,  according  to  the  ministry. ",palestine,PASSIVE,jan
2367,Palestinian officials say man killed overnight in West Bank.,2023-11-12," Its  statement  said  one  of  those  killed  was  from  the  town  of  Jenin  while  the  other  two  were  from  Arraba,  a  town  in  the  north  of  the  West  Bank. ",palestine,,jan
3315,Destruction from Hamas attack hard to comprehend.,2023-11-07," Simcha  Grienman's  voice  cracks  as  he  tells  us  how  he  found  an  entire  family,  murdered,  holding  each  other  in  a  circle. ",israel,,jan
3315,Destruction from Hamas attack hard to comprehend.,2023-11-07, More  than  100  people  died  here. ,israel,ACTIVE,jan
1471,Israeli dead wrapped in black plastic after mass murder.,2023-10-10, Israeli  dead  wrapped  in  black  plastic  after  mass  murder. ,israel,,jan
1471,Israeli dead wrapped in black plastic after mass murder.,2023-10-10, They  were  killed  fighting  the  attackers  on  Saturday. ,israel,PASSIVE,jan
1471,Israeli dead wrapped in black plastic after mass murder.,2023-10-10," Their  bodies  were  removed  this  morning  from  their  positions  in  the  centre  of  the  kibbutz,  and  like  the  other  Israeli  dead  wrapped  in  black  plastic,  carried  in  stretchers  to  a  parking  area  and  laid  in  a  line  waiting  to  be  recovered. ",israel,,jan
3045,What has happened today?,2023-10-26," The  Hamas-run  health  ministry  says  at  least  7,000  people  have  been  killed  in  Gaza  since  the  start  of  the  war  -  an  increase  of  more  than  500  since  yesterday. ",palestine,PASSIVE,jan
1993,370 Palestinians killed by air strikes.,2023-10-08, 370  Palestinians  killed  by  air  strikes. ,palestine,ACTIVE,jan
1993,370 Palestinians killed by air strikes.,2023-10-08," We've  just  had  another  update  on  the  death  toll  on  the  Palestinian  side,  too  -  with  370  killed  by  Israeli  strikes  since  Saturday  morning,  according  to  the  health  ministry  in  Gaza. ",palestine,ACTIVE,jan
2170,Gaza militants enter Israel after rocket barrage.,2023-10-07," At  least  one  Israeli  woman  has  been  killed  by  intense  rocket  fire  from  the  Gaza  Strip,  Israeli  medics  say,  with  sirens  going  off  as  far  away  as  Jerusalem. ",israel,PASSIVE,jan
1676,The latest situation in Israel and Gaza.,2023-10-08," A  short  time  ago,  we  received  confirmation  from  the  Israeli  military  that  more  than  700  people  there  had  been  killed  in  attacks  after  a  massive  co-ordinated  assault  by  Hamas  militants  that  started  early  on  Saturday. ",israel,PASSIVE,jan
1676,The latest situation in Israel and Gaza.,2023-10-08, The  latest  update  from  the  Palestinian  side  says  more  than  400  have  died  after  retaliatory  strikes  by  Israel  in  Gaza. ,palestine,ACTIVE,jan
4369,10 killed during Israeli raid in the West Bank - Palestinian health ministry.,2023-11-09, 10  killed  during  Israeli  raid  in  the  West  Bank  -  Palestinian  health  ministry. ,palestine,ACTIVE,jan
4369,10 killed during Israeli raid in the West Bank - Palestinian health ministry.,2023-11-09," At  least  176  Palestinians  have  been  killed  in  the  West  Bank  since  the  start  of  the  war  on  7  October,  according  to  Palestinian  Health  Ministry  figures. ",palestine,PASSIVE,jan
